# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSHebrewDic-v0.9.2-en.JSON sha256=1686a25dd31dc9afb7b932927e160070667c73caedad11aa7e4482c21f800e8e
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
H5197	H5197	—	heber	SDBH	004774000000000	נטף	004774001003000	—	002004001009008	Speak	to preach	8
H5198	H5198a	—	heber	SDBH	004775000000000	נֶטֶף	004775001001000	—	002001001042	Quantity	drop of water	1
H5198	H5198b	—	heber	SDBH	004776000000000	נָטָף	004776001001000	—	001002010014	Spices	storax	1
H5199	H5199	—	heber	SDBH	004763000000000	נְטֹופָה	004763001001000	—	003001010	Names of Locations	Netophah	2
H5200	H5200	—	heber	SDBH	004764000000000	נְטֹופָתִי	004764001001000	—	003001006	Names of Groups	Netophathite; inhabitant of Netophah	11
H5201	H5201	—	heber	SDBH	004777000000000	נטר	004777001001000	—	002003003019	Safe	to watch over; to guard; to be in charge of; to take care of; to protect; to tend; to keep	4
H5201	H5201	—	heber	SDBH	004777000000000	נטר	004777001002000	—	002004002007	Know	to keep in mind; to remember	1
H5201	H5201	—	heber	SDBH	004777000000000	נטר	004777002001000	—	002001002002	Angry	to hold a grudge	5
H5202	A5202	—	arameus	SDBH	004777000000000	נטר	004777001001000	—	002003003019	Safe	to watch over; to guard; to be in charge of; to take care of; to protect; to tend; to keep	4
H5202	A5202	—	arameus	SDBH	004777000000000	נטר	004777001002000	—	002004002007	Know	to keep in mind; to remember	1
H5202	A5202	—	arameus	SDBH	004777000000000	נטר	004777002001000	—	002001002002	Angry	to hold a grudge	5
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001001000	—	002003001015	Release	to hang loose	1
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001002000	—	002003001015	Release	to scatter; to strew	1
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001003000	—	002003001021	Non-Whole	to draw	1
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001004000	—	002001003012	Intense	to spread; to become intense	1
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001005000	—	002003002017	Non-Possess	to release; to relinquish	2
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001006000	—	002003003012	Non-Engage	to cease; to reject	5
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001007000	—	002003002021	Scatter	to scatter; to spread	4
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001008000	—	002001001048	Shape	to spread out	1
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001009000	—	002001002027	Unfaithful	to leave; to forsake; to abandon	23
H5203	H5203	—	heber	SDBH	004778000000000	נטשׁ	004778001010000	—	002001002028	Willing	to permit; to allow; to let	1
H5204	H5204	—	heber	SDBH	004779000000000	נִי	004779001001000	—	002004001009006	Sing	lamentation	1
H5205	H5205	—	heber	SDBH	004782000000000	נִיד	004782001001000	—	002004001009008	Speak	movement of lips; words	1
H5205	H5205	—	heber	SDBH	004782000000000	נִיד	004782001002000	—	002004001009008	Speak	consolation	1
H5206	H5206	—	heber	SDBH	004783000000000	נִידָה	004783001001000	—	002001003020	Wrong	pollution	1
H5206	H5206	—	heber	SDBH	004783000000000	נִידָה	004783002001000	—	002001002025	Shame	shaking (one's head)	1
H5207	H5207	—	heber	SDBH	004785000000000	נִיחֹוחַ	004785001001000	—	002001002023	Relief	soothing	45
H5208	A5208	—	arameus	SDBH	004785000000000	נִיחֹוחַ	004785001001000	—	002001002023	Relief	soothing	45
H5209	H5209	—	heber	SDBH	004787000000000	נִין	004787001001000	—	001002007012	Relatives	offspring; descendants; posterity	3
H5210	H5210	—	heber	SDBH	004788000000000	נִינְוֵה	004788001001000	—	003001010	Names of Locations	Nineveh	17
H5211	H5211	—	heber	SDBH	004706000000000	נוס	004706001001000	—	002002001007	Flee	to flee	158
H5211	H5211	—	heber	SDBH	004706000000000	נוס	004706001002000	—	002002001007	Flee	to put to flight; to cause to flee	2
H5211	H5211	—	heber	SDBH	004706000000000	נוס	004706001003000	—	002002001008	Flow	to drive	1
H5211	H5211	—	heber	SDBH	004706000000000	נוס	004706001004000	—	002003003019	Safe	to keep safe	1
H5212	H5212	—	heber	SDBH	004790000000000	נִיסָן	004790001001000	—	003001013	Names of Times	Nisan	2
H5213	H5213	—	heber	SDBH	004791000000000	נִיצֹוץ	004791001001000	—	001002010006	Fire	spark	1
H5214	H5214	—	heber	SDBH	004792000000000	ניר	004792001001000	—	002001001024	Impact	to break up; to plow	2
H5215	H5215	—	heber	SDBH	004793000000000	נִיר	004793001001000	—	001002008001012	Lamps	lamp	5
H5215	H5215	—	heber	SDBH	004793000000000	נִיר	004793002001000	—	001002001	Land	fallow ground	3
H5216	H5216a	—	heber	SDBH	004925000000000	נֵר	004925001001000	—	001002008001012	Lamps	lamp	44
H5216	H5216a	—	heber	SDBH	004925000000000	נֵר	004925002001000	—	003001007	Names of People	Ner	16
H5216	H5216b	—	heber	SDBH	004793000000000	נִיר	004793001001000	—	001002008001012	Lamps	lamp	5
H5216	H5216b	—	heber	SDBH	004793000000000	נִיר	004793002001000	—	001002001	Land	fallow ground	3
H5217	H5217	—	heber	SDBH	004794000000000	נכא	004794001001000	—	002002001012	Move	to drive out	1
H5218	H5218a	—	heber	SDBH	004796000000000	נָכָא	004796001001000	—	002001002013	Grieve	broken; crushed	1
H5218	H5218b	—	heber	SDBH	004795000000000	נָכֵא	004795001001000	—	002001002013	Grieve	broken; crushed	3
H5219	H5219	—	heber	SDBH	004797000000000	נְכֹאת	004797001001000	—	001002010014	Spices	gum tragacanth	2
H5220	H5220	—	heber	SDBH	004798000000000	נֶכֶד	004798001001000	—	001002007012	Relatives	offspring; descendants; posterity	3
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001001000	—	002001001024	Impact	to hit; to beat; to strike	86
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001002000	—	002001001024	Impact	to clap (one's) hands	5
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001003000	—	002001001024	Impact	to stab; to strike; to strike down; to inflict wounds	43
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001004000	—	002001001024	Impact	to strike down	1
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001005000	—	002001001024	Impact	to strike; to destroy; to ruin	7
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001006000	—	002003002005	Chastise	to punish	19
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001007000	—	002003002006	Conflict	to attack	32
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001008000	—	002003002007	Control	to defeat	93
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001009000	—	002001001019	Dead	to kill	142
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001010000	—	002001001019	Dead	to take a life	13
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001011000	—	002001001019	Dead	to put to the sword; to kill	27
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001012000	—	002003003011	Engage	to strike with a condition	22
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001013000	—	002001002013	Grieve	(one's) heart is filled with remorse	2
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001014000	—	002002001012	Move	to strike; to plunge; to thrust	8
H5221	H5221	—	heber	SDBH	004799000000000	נכה	004799001015000	—	002001001056	Stage	to strike root	1
H5222	H5222	—	heber	SDBH	004800000000000	נֵכֶה	004800001001000	—	002003002006	Conflict	to attack	1
H5223	H5223	—	heber	SDBH	004801000000000	נָכֶה	004801001001000	—	002001001061	Unable	crippled; lame	3
H5223	H5223	—	heber	SDBH	004801000000000	נָכֶה	004801001002000	—	002001002015	Insignificant	brokenhearted	1
H5224	H5224	—	heber	SDBH	004802000000000	נְכֹו	004802001001000	—	003001007	Names of People	Neco	8
H5226	H5226	—	heber	SDBH	004805000000000	נֹכַח	004805001001000	—	003002005	Spatial Referents	in front of; facing; opposite	17
H5226	H5226	—	heber	SDBH	004805000000000	נֹכַח	004805001002000	—	003002005	Spatial Referents	front	3
H5226	H5226	—	heber	SDBH	004805000000000	נֹכַח	004805001003000	—	003002005	Spatial Referents	straight ahead	2
H5226	H5226	—	heber	SDBH	004805000000000	נֹכַח	004805001004000	—	002004001005	See	visible (to someone)	2
H5226	H5226	—	heber	SDBH	004805000000000	נֹכַח	004805001005000	—	002001002028	Willing	under the favor (of someone)	1
H5227	H5227	—	heber	SDBH	004805000000000	נֹכַח	004805001001000	—	003002005	Spatial Referents	in front of; facing; opposite	17
H5227	H5227	—	heber	SDBH	004805000000000	נֹכַח	004805001002000	—	003002005	Spatial Referents	front	3
H5227	H5227	—	heber	SDBH	004805000000000	נֹכַח	004805001003000	—	003002005	Spatial Referents	straight ahead	2
H5227	H5227	—	heber	SDBH	004805000000000	נֹכַח	004805001004000	—	002004001005	See	visible (to someone)	2
H5227	H5227	—	heber	SDBH	004805000000000	נֹכַח	004805001005000	—	002001002028	Willing	under the favor (of someone)	1
H5228	H5228	—	heber	SDBH	004804000000000	נָכֹחַ	004804001001000	—	002001003014	Right	right; upright; just; sincere; honest	8
H5229	H5229	—	heber	SDBH	004804000000000	נָכֹחַ	004804001001000	—	002001003014	Right	right; upright; just; sincere; honest	8
H5230	H5230	—	heber	SDBH	004806000000000	נכל	004806001001000	—	002001003007	False	to deceive	2
H5230	H5230	—	heber	SDBH	004806000000000	נכל	004806001002000	—	002001003007	False	to double-cross	2
H5231	H5231	—	heber	SDBH	004807000000000	נֵכֶל	004807001001000	—	002001003007	False	to deceive	1
H5232	A5232	—	arameus	SDBH	004808000000000	נְכַס	004808001001000	—	001	Objects	riches; wealth; possessions	2
H5233	H5233	—	heber	SDBH	004809000000000	נְכָסִים	004809001001000	—	001	Objects	riches; wealth; possessions	5
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810001001000	—	002004002007	Know	to recognize; to identify	26
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810001002000	—	002001002028	Willing	to acknowledge; to take notice (of someone)	12
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810001003000	—	002004002011	Partial	to show partiality	4
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810001004000	—	002001001001	Able	to be able	1
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810002001000	—	002001001020	Different	to pretend to be a stranger	4
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810002002000	—	002004002008	Non-Know	to misunderstand; to misconstrue; not to accept	1
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810002003000	—	002001001062	Unclean	to profane	1
H5234	H5234	—	heber	SDBH	004810000000000	נכר	004810003001000	—	002003002007	Control	to hand over	1
H5235	H5235	—	heber	SDBH	004812000000000	נֶכֶר	004812001001000	—	002003003022	Unsafe	misfortune; disaster	2
H5236	H5236	—	heber	SDBH	004811000000000	נֵכָר	004811001001000	—	002001001020	Different	foreign	17
H5236	H5236	—	heber	SDBH	004811000000000	נֵכָר	004811001002000	—	001002007001	Classes	foreigner	19
H5237	H5237	—	heber	SDBH	004813000000000	נָכְרִי	004813001001000	—	002001001020	Different	foreign; strange	7
H5237	H5237	—	heber	SDBH	004813000000000	נָכְרִי	004813001002000	—	002001001007	Bad	wild	1
H5237	H5237	—	heber	SDBH	004813000000000	נָכְרִי	004813001003000	—	001002007001	Classes	foreigner	33
H5237	H5237	—	heber	SDBH	004813000000000	נָכְרִי	004813001004000	—	001002007011	Prostitutes	adulteress	5
H5238	H5238	—	heber	SDBH	004814000000000	נְכֹת	004814001001000	—	001002009	Constructions	treasure house; treasury	4
H5239	H5239	—	heber	SDBH	004815000000000	נלה	004815001001000	—	002001003003	Complete	to finish	1
H5241	H5241	—	heber	SDBH	004817000000000	נְמוּאֵל	004817001001000	—	003001007	Names of People	Nemuel	1
H5241	H5241	—	heber	SDBH	004817000000000	נְמוּאֵל	004817001002000	—	003001007	Names of People	Nemuel	2
H5242	H5242	—	heber	SDBH	004818000000000	נְמוּאֵלִי	004818001001000	—	003001006	Names of Groups	Nemuelite	1
H5243	H5243a	—	heber	SDBH	004071000000000	מלל	004071001001000	—	002001001022	Dry	to wither; to fade	3
H5243	H5243a	—	heber	SDBH	004071000000000	מלל	004071001002000	—	002001002015	Insignificant	to wither; to fade	3
H5243	H5243a	—	heber	SDBH	004071000000000	מלל	004071002001000	—	002001001057	Stance	to make signs; to signal	1
H5243	H5243a	—	heber	SDBH	004071000000000	מלל	004071002002000	—	002004001009008	Speak	to speak; to say	9
H5243	H5243a	—	heber	SDBH	004071000000000	מלל	004071003001000	—	002003001021	Non-Whole	to circumcise; circumcision	2
H5243	H5243b	—	heber	SDBH	003779000000000	מול	003779001001000	—	002003001021	Non-Whole	to circumcise; circumcision	28
H5243	H5243b	—	heber	SDBH	003779000000000	מול	003779001002000	—	002001002028	Willing	to circumcise (one's heart) > to (re)commit oneself (to following God)	3
H5243	H5243b	—	heber	SDBH	003779000000000	מול	003779001003000	—	002001001019	Dead	to cause to be circumcised	3
H5244	H5244	—	heber	SDBH	004819000000000	נְמָלָה	004819001001000	—	001002006006	Swarming Creatures	ant	2
H5245	A5245	—	arameus	SDBH	004820000000000	נְמַר	004820001001000	—	001002006001	Wild Animals	leopard	1
H5246	H5246	—	heber	SDBH	004821000000000	נָמֵר	004821001001000	—	001002006001	Wild Animals	leopard	5
H5246	H5246	—	heber	SDBH	004821000000000	נָמֵר	004821001002000	—	001002006001	Wild Animals	cheetah	1
H5247	H5247	—	heber	SDBH	004823000000000	נִמְרָה	004823001001000	—	003001010	Names of Locations	Nimrah	1
H5248	H5248	—	heber	SDBH	004822000000000	נִמְרֹד	004822001001000	—	003001007	Names of People	Nimrod	4
H5249	H5249	—	heber	SDBH	004824000000000	נִמְרִים	004824001001000	—	003001010	Names of Locations	Nimrim	2
H5250	H5250	—	heber	SDBH	004825000000000	נִמְשִׁי	004825001001000	—	003001007	Names of People	Nimshi	5
H5251	H5251	—	heber	SDBH	004826000000000	נֵס	004826001001000	—	001002008001016	Signs	banner	18
H5251	H5251	—	heber	SDBH	004826000000000	נֵס	004826001002000	—	003001003	Names of Constructions	YHWH is my banner	1
H5251	H5251	—	heber	SDBH	004826000000000	נֵס	004826001003000	—	001002008001015	Ships	sail	2
H5252	H5252	—	heber	SDBH	004827000000000	נְסִבָּה	004827001001000	—	002002003003	Happen	turn of events	1
H5253	H5253	—	heber	SDBH	005021000000000	סוג	005021001001000	—	002002001012	Move	to step back; to retreat	9
H5253	H5253	—	heber	SDBH	005021000000000	סוג	005021001002000	—	002002001012	Move	to cause to step back; to cause to retreat	1
H5253	H5253	—	heber	SDBH	005021000000000	סוג	005021001003000	—	002002001017	Space	to move boundaries	6
H5253	H5253	—	heber	SDBH	005021000000000	סוג	005021001004000	—	002001002027	Unfaithful	to slide back; to go astray	7
H5253	H5253	—	heber	SDBH	005021000000000	סוג	005021002001000	—	002002001001	Arrange	to be encircled	1
H5254	H5254	—	heber	SDBH	004828000000000	נסה	004828001001000	—	002004002012	Test	to test; to put to the test	16
H5254	H5254	—	heber	SDBH	004828000000000	נסה	004828001002000	—	002001001001	Able	to get used to	2
H5254	H5254	—	heber	SDBH	004828000000000	נסה	004828001003000	—	002003003011	Engage	to try; to attempt; to venture	3
H5254	H5254	—	heber	SDBH	004828000000000	נסה	004828001004000	—	002001003018	True	to test	1
H5254	H5254	—	heber	SDBH	004828000000000	נסה	004828001005000	—	002001002031	Unwilling	to test; to provoke	12
H5254	H5254	—	heber	SDBH	004828000000000	נסה	004828001006000	—	002001002029	Wise	to test	2
H5255	H5255	—	heber	SDBH	004829000000000	נסח	004829001001000	—	002003001021	Non-Whole	to pull out	1
H5255	H5255	—	heber	SDBH	004829000000000	נסח	004829001002000	—	002001001024	Impact	to pull down (someone's) homes	1
H5255	H5255	—	heber	SDBH	004829000000000	נסח	004829001003000	—	002002001012	Move	to tear away (from a place)	3
H5256	A5256	—	arameus	SDBH	004829000000000	נסח	004829001001000	—	002003001021	Non-Whole	to pull out	1
H5256	A5256	—	arameus	SDBH	004829000000000	נסח	004829001002000	—	002001001024	Impact	to pull down (someone's) homes	1
H5256	A5256	—	arameus	SDBH	004829000000000	נסח	004829001003000	—	002002001012	Move	to tear away (from a place)	3
H5257	H5257	—	heber	SDBH	004830000000000	נָסִיךְ	004830001001000	—	002003002020	Sacrifice	libation; drink-offering	1
H5257	H5257	—	heber	SDBH	004830000000000	נָסִיךְ	004830001002000	—	001002008001006	Cult Objects	molten image	1
H5257	H5257	—	heber	SDBH	004830000000000	נָסִיךְ	004830001002000	—	001002008001010	Images	molten image	1
H5257	H5257	—	heber	SDBH	004830000000000	נָסִיךְ	004830001003000	—	001002007005	Leaders	leader; ruler	4
H5258	H5258	—	heber	SDBH	004831000000000	נסך	004831001001000	—	002002001008	Flow	to pour out	19
H5258	H5258	—	heber	SDBH	004831000000000	נסך	004831001002000	—	002001001004	Asleep	to pour out a spirit of deep sleep (over someone)	1
H5258	H5258	—	heber	SDBH	004831000000000	נסך	004831001003000	—	002003002002	Associate	to make a treaty	1
H5258	H5258	—	heber	SDBH	004831000000000	נסך	004831001004000	—	002002002005	Exist	to cast	2
H5258	H5258	—	heber	SDBH	004831000000000	נסך	004831001005000	—	002002002005	Exist	to be fashioned	1
