# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSGreekNTDic-v1.1-en.JSON sha256=d84bb9077a43fa4a4f7e571fe2ffa460fa655d7b78439b366281ce527fd56893
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
G0945	G0945	—	gorog	SDGNT	000941000000000	βατταλογέω	000941001001000	33.88	033006	Speak, Talk	to use many words; to speak for a long time	1
G0945	G0945	—	gorog	SDGNT	000941000000000	βατταλογέω	000941001002000	33.89	033006	Speak, Talk	to babble	1
G0946	G0946	—	gorog	SDGNT	000942000000000	βδέλυγμα	000942001001000	25.187	025017	Abhor	what is detestable; what is abhorrent	4
G0946	G0946	—	gorog	SDGNT	000942000000000	βδέλυγμα	000942001002000	53.38	053004	Defile, Unclean, Common	an abomination which desolates; a horrible thing which defiles	2
G0947	G0947	—	gorog	SDGNT	000943000000000	βδελυκτός	000943001001000	25.188	025017	Abhor	detested; detestable; abominable; abhorrent	1
G0948	G0948	—	gorog	SDGNT	000944000000000	βδελύσσομαι	000944001001000	25.186	025017	Abhor	to abhor; to abominate	2
G0949	G0949	—	gorog	SDGNT	000945000000000	βέβαιος	000945001001000	71.15	071003	Certain, Uncertain	certain; sure	4
G0949	G0949	—	gorog	SDGNT	000945000000000	βέβαιος	000945001002000	31.90	031009	Trust, Rely	dependable; reliable; trustworthy	5
G0949	G0949	—	gorog	SDGNT	000945000000000	βέβαιος	000945001003000	28.43	028003	Well Known, Clearly Shown, Revealed	known to be true; certain; verified	1
G0950	G0950	—	gorog	SDGNT	000946000000000	βεβαιόω	000946001001000	31.91	031009	Trust, Rely	to cause to believe; to establish in belief	5
G0950	G0950	—	gorog	SDGNT	000946000000000	βεβαιόω	000946001002000	28.44	028003	Well Known, Clearly Shown, Revealed	to confirm; to verify; to prove to be true and certain; confirmation; verification	5
G0950	G0950	—	gorog	SDGNT	000946000000000	βεβαιόω	000946001003000	74.17	074	Able, Capable	to receive more inner strength; to be strengthened in one’s heart	1
G0951	G0951	—	gorog	SDGNT	000947000000000	βεβαίωσις	000947001001000	28.44	028003	Well Known, Clearly Shown, Revealed	to confirm; to verify; to prove to be true and certain; confirmation; verification	2
G0952	G0952	—	gorog	SDGNT	000948000000000	βέβηλος	000948001001000	88.115	088015	Bad, Evil, Harmful, Damaging	worldly; godless	5
G0953	G0953	—	gorog	SDGNT	000949000000000	βεβηλόω	000949001001000	53.33	053004	Defile, Unclean, Common	to make unclean; to defile; to profane	2
G0954	G0954	—	gorog	SDGNT	000950000000000	Βεελζεβούλ	000950001001000	93.68	093001	Persons	Beelzebul	7
G0955	G0955	—	gorog	SDGNT	000952000000000	Βελιάρ	000952001001000	93.69	093001	Persons	Belial	1
G0956	G0956	—	gorog	SDGNT	000954000000000	βέλος	000954001001000	6.36	006007	Weapons and Armor	arrow; dart	1
G0957	G0957	—	gorog	SDGNT	000955000000000	βελτίων	000955001001000	65.23	065003	Good, Bad	fine; well; good; excellent; well done	1
G0958	G0958	—	gorog	SDGNT	000956000000000	Βενιαμίν	000956001001000	93.70	093001	Persons	Benjamin	4
G0959	G0959	—	gorog	SDGNT	000957000000000	Βερνίκη	000957001001000	93.71	093001	Persons	Bernice	3
G0960	G0960	—	gorog	SDGNT	000958000000000	Βέροια	000958001001000	93.422	093002	Places	Beroea	2
G0961	G0961	—	gorog	SDGNT	000959000000000	Βεροιαῖος	000959001001000	93.423	093002	Places	a Beroean	1
G0963	G0963	—	gorog	SDGNT	000966000000000	Βηθανία	000966001001000	93.427a	093002	Places	Bethany	11
G0963	G0963	—	gorog	SDGNT	000966000000000	Βηθανία	000966001002000	93.427b	093002	Places	Bethany	1
G0964	G0964	—	gorog	SDGNT	000969000000000	Βηθζαθά	000969001001000	93.430	093002	Places	Bethzatha	1
G0965	G0965	—	gorog	SDGNT	000970000000000	Βηθλέεμ	000970001001000	93.431	093002	Places	Bethlehem	8
G0966	G0966	—	gorog	SDGNT	000971000000000	Βηθσαϊδά	000971001001000	93.432	093002	Places	Bethsaida	7
G0967	G0967	—	gorog	SDGNT	000972000000000	Βηθφαγή	000972001001000	93.433	093002	Places	Bethphage	3
G0968	G0968	—	gorog	SDGNT	000973000000000	βῆμα	000973001001000	7.63	007007	Miscellaneous Constructions	judgement seat; judgment place	11
G0968	G0968	—	gorog	SDGNT	000973000000000	βῆμα	000973001002000	80.3	080001	Space, Place	a square yard; a square meter	1
G0969	G0969	—	gorog	SDGNT	000975000000000	βήρυλλος	000975001001000	2.38	002006	Precious and Semiprecious Stones and Substances	beryl	1
G0970	G0970	—	gorog	SDGNT	000977000000000	βία	000977001001000	20.1	020001	Violence	force; violence	3
G0971	G0971	—	gorog	SDGNT	000978000000000	βιάζω	000978001001000	20.9	020001	Violence	to be attacked with violence; to suffer violent attacks	1
G0971	G0971	—	gorog	SDGNT	000978000000000	βιάζω	000978001002000	20.10	020001	Violence	to use violence	2
G0972	G0972	—	gorog	SDGNT	000979000000000	βίαιος	000979001001000	20.8	020001	Violence	violent; forcible	1
G0973	G0973	—	gorog	SDGNT	000980000000000	βιαστής	000980001001000	20.11	020001	Violence	violent person	1
G0974	G0974	—	gorog	SDGNT	000981000000000	βιβλαρίδιον	000981001001000	6.65	006010	Instruments Used in Marking and Writing	small scroll	3
G0975	G0975	—	gorog	SDGNT	000982000000000	βιβλίον	000982001001000	6.64	006010	Instruments Used in Marking and Writing	scroll; roll; book	30
G0975	G0975	—	gorog	SDGNT	000982000000000	βιβλίον	000982001002000	33.52	033005	Written Language	book	4
G0975	G0975	—	gorog	SDGNT	000982000000000	βιβλίον	000982001003000	33.38	033005	Written Language	written statement; certificate; notice; record	1
G0976	G0976	—	gorog	SDGNT	000983000000000	βίβλος	000983001001000	6.64	006010	Instruments Used in Marking and Writing	scroll; roll; book	5
G0976	G0976	—	gorog	SDGNT	000983000000000	βίβλος	000983001002000	33.52	033005	Written Language	book	4
G0976	G0976	—	gorog	SDGNT	000983000000000	βίβλος	000983001003000	33.38	033005	Written Language	written statement; certificate; notice; record	1
G0977	G0977	—	gorog	SDGNT	000984000000000	βιβρώσκω	000984001001000	23.3	023001	Eat, Drink	to eat; eating	1
G0978	G0978	—	gorog	SDGNT	000986000000000	Βιθυνία	000986001001000	93.436	093002	Places	Bithynia	2
G0979	G0979	—	gorog	SDGNT	000987000000000	βίος	000987001001000	41.18	041001	Behavior, Conduct	to live; daily life; life; existence	3
G0979	G0979	—	gorog	SDGNT	000987000000000	βίος	000987001002000	57.18	057001	Have, Possess, Property, Owner	possessions; property; livelihood	7
G0980	G0980	—	gorog	SDGNT	000988000000000	βιόω	000988001001000	41.18	041001	Behavior, Conduct	to live; daily life; life; existence	1
G0981	G0981	—	gorog	SDGNT	000989000000000	βίωσις	000989001001000	41.18	041001	Behavior, Conduct	to live; daily life; life; existence	1
G0982	G0982	—	gorog	SDGNT	000990000000000	βιωτικός	000990001001000	41.19	041001	Behavior, Conduct	of this life; characteristic of this life; of human existence	3
G0983	G0983	—	gorog	SDGNT	000991000000000	βλαβερός	000991001001000	20.13	020002	Harm, Wound	harmful	1
G0984	G0984	—	gorog	SDGNT	000992000000000	βλάπτω	000992001001000	20.12	020002	Harm, Wound	to harm; to hurt; to injure	2
G0985	G0985	—	gorog	SDGNT	000993000000000	βλαστάνω	000993001001000	23.195	023011	Grow, Growth	to sprout; to sprout leaves	3
G0985	G0985	—	gorog	SDGNT	000993000000000	βλαστάνω	000993001002000	23.199	023012	Ripen, Produce Fruit, Bear Seed	to bear fruit; to produce fruit; to produce seed; to yield	1
G0986	G0986	—	gorog	SDGNT	000994000000000	Βλάστος	000994001001000	93.76	093001	Persons	Blastus	1
G0987	G0987	—	gorog	SDGNT	000995000000000	βλασφημέω	000995001001000	33.400	033042	Insult, Slander	to revile; to defame; to blaspheme; reviling	34
G0987	G0987a	—	gorog	SDGNT	001446000000000	δυσφημέω	001446001001000	33.398	033042	Insult, Slander	to defame; to slander; slander	1
G0988	G0988	—	gorog	SDGNT	000996000000000	βλασφημία	000996001001000	33.400	033042	Insult, Slander	to revile; to defame; to blaspheme; reviling	8
G0988	G0988	—	gorog	SDGNT	000996000000000	βλασφημία	000996001002000	33.401	033042	Insult, Slander	serious insult; blasphemy	10
G0989	G0989	—	gorog	SDGNT	000997000000000	βλάσφημος	000997001001000	33.402	033042	Insult, Slander	insulting; slanderous; blasphemous	4
G0990	G0990	—	gorog	SDGNT	000998000000000	βλέμμα	000998001001000	24.8	024001	See	what is seen	1
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001001000	24.7	024001	See	to see; to become aware of; to notice; to glance at	75
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001002000	24.41	024001	See	to be able to see	17
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001003000	27.58	027006	Be Ready To Learn, Pay Attention	to beware of; to watch out for; to pay attention to	23
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001004000	30.1	030001	To Think, Thought	to think about; to consider	2
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001005000	32.11	032002	Come To Understand	to understand; to perceive; to see; to recognize	12
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001006000	13.134	013004	Happen	to see to it that something happens; to arrange for something to happen	2
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001007000	82.10	082002	Left, Right, Straight Ahead, Opposite	facing	1
G0991	G0991	—	gorog	SDGNT	000999000000000	βλέπω	000999001008000	30.120	030007	To Distinguish, To Evaluate, To Judge	to judge on the basis of appearance; to render a superficial judgment; to pay no attention to a person’s status; to judge on the basis of reputation	2
G0992	G0992	—	gorog	SDGNT	001000000000000	βλητέος	001000001001000	85.36	085002	Put, Place	must be put; necessary to be put	1
G0993	G0993	—	gorog	SDGNT	001001000000000	Βοανηργές	001001001001000	93.77	093001	Persons	Boanerges meaning Sons of Thunder	1
G0994	G0994	—	gorog	SDGNT	001002000000000	βοάω	001002001001000	33.81	033006	Speak, Talk	to cry out; to scream; to shout	12
G0995	G0995	—	gorog	SDGNT	001004000000000	βοή	001004001001000	33.82	033006	Speak, Talk	cry; shout	1
G0996	G0996	—	gorog	SDGNT	001005000000000	βοήθεια	001005001001000	35.1	035001	Help	help	1
G0996	G0996	—	gorog	SDGNT	001005000000000	βοήθεια	001005001002000	35.10	035001	Help	support	1
G0997	G0997	—	gorog	SDGNT	001006000000000	βοηθέω	001006001001000	35.1	035001	Help	to help	8
G0998	G0998	—	gorog	SDGNT	001007000000000	βοηθός	001007001001000	35.11	035001	Help	helper; patron (in the sense of one who supports a person or endeavor)	1
G0999	G0999	—	gorog	SDGNT	001008000000000	βόθυνος	001008001001000	1.55	001008	Depressions and Holes	pit; ditch; hole	3
G1000	G1000	—	gorog	SDGNT	001009000000000	βολή	001009001001000	15.216	015026	Throw, Hurl	a (stone’s) throw; the distance one might throw	1
G1001	G1001	—	gorog	SDGNT	001010000000000	βολίζω	001010001001000	54.23	054	Maritime Activities	to take soundings; to heave the lead; to drop a plummet	2
G1003	G1003b	—	gorog	SDGNT	001003000000000	Βόες	001003001001000	93.78	093001	Persons	Boaz	2
G1003	G1003b	—	gorog	SDGNT	001003000000000	Βόες	001003001002000	93.79	093001	Persons	Boaz	1
G1004	G1004	—	gorog	SDGNT	001011000000000	βόρβορος	001011001001000	2.17	002005	Earth, Mud, Sand, Rock	mud; mire	1
G1005	G1005	—	gorog	SDGNT	001012000000000	βορρᾶς	001012001001000	82.3	082001	North, South, East, West	north	2
G1006	G1006	—	gorog	SDGNT	001013000000000	βόσκω	001013001001000	23.10	023001	Eat, Drink	to feed; to cause to eat	2
G1006	G1006	—	gorog	SDGNT	001013000000000	βόσκω	001013001002000	44.1	044	Animal Husbandry, Fishing	to take care of; to herd; to look after	6
G1006	G1006	—	gorog	SDGNT	001013000000000	βόσκω	001013001003000	23.9	023001	Eat, Drink	to graze; to feed	3
G1007	G1007	—	gorog	SDGNT	001014000000000	Βοσόρ	001014001001000	93.80	093001	Persons	Bosor	1
G1008	G1008	—	gorog	SDGNT	001015000000000	βοτάνη	001015001001000	3.14	003003	Plants That Are Not Trees	plant; grass	1
G1009	G1009	—	gorog	SDGNT	001016000000000	βότρυς	001016001001000	3.38	003004	Fruit Parts of Plants	grape; bunch of grapes	1
G1010	G1010	—	gorog	SDGNT	001017000000000	βουλευτής	001017001001000	11.85	011003	Socio-Political	a member of the Sanhedrin; a member of the council	2
G1011	G1011	—	gorog	SDGNT	001018000000000	βουλεύω	001018001001000	30.56	030004	To Intend, To Purpose, To Plan	to purpose; to plan; to intend	6
G1011	G1011	—	gorog	SDGNT	001018000000000	βουλεύω	001018001002000	30.8	030001	To Think, Thought	to think about carefully; to deliberate	1
G1012	G1012	—	gorog	SDGNT	001019000000000	βουλή	001019001001000	30.57	030004	To Intend, To Purpose, To Plan	plan; intention; purpose	11
G1012	G1012	—	gorog	SDGNT	001019000000000	βουλή	001019001002000	33.296	033027	Advise	to advise; to recommend	1
G1013	G1013	—	gorog	SDGNT	001020000000000	βούλημα	001020001001000	25.4	025001	Desire, Want, Wish	desire; want; will	1
G1013	G1013	—	gorog	SDGNT	001020000000000	βούλημα	001020001002000	30.57	030004	To Intend, To Purpose, To Plan	plan; intention; purpose	2
G1014	G1014	—	gorog	SDGNT	001021000000000	βούλομαι	001021001001000	25.3	025001	Desire, Want, Wish	to desire; to want; to will	20
G1014	G1014	—	gorog	SDGNT	001021000000000	βούλομαι	001021001002000	30.56	030004	To Intend, To Purpose, To Plan	to purpose; to plan; to intend	19
G1015	G1015	—	gorog	SDGNT	001022000000000	βουνός	001022001001000	1.48	001007	Elevated Land Formations	hill; mound	2
G1016	G1016	—	gorog	SDGNT	001023000000000	βοῦς	001023001001000	4.15	004	Animals	bull; ox; cow; cattle	8
G1017	G1017	—	gorog	SDGNT	001024000000000	βραβεῖον	001024001001000	57.120	057008	Give	prize; reward	2
G1018	G1018	—	gorog	SDGNT	001025000000000	βραβεύω	001025001001000	37.20	037001	Control, Restrain	to control	1
G1019	G1019	—	gorog	SDGNT	001026000000000	βραδύνω	001026001001000	67.124	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	to be slow; to delay	2
G1020	G1020	—	gorog	SDGNT	001027000000000	βραδυπλοέω	001027001001000	54.2	054	Maritime Activities	to sail slowly	1
G1021	G1021	—	gorog	SDGNT	001028000000000	βραδύς	001028001001000	67.123	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	slow; dilatory	3
G1022	G1022	—	gorog	SDGNT	001029000000000	βραδύτης	001029001001000	67.124	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	slowness; delay	1
G1023	G1023	—	gorog	SDGNT	001030000000000	βραχίων	001030001001000	76.3	076	Power, Force	power	2
G1023	G1023	—	gorog	SDGNT	001030000000000	βραχίων	001030001002000	76.5	076	Power, Force	great power; exalted power; marvelous power	1
G1024	G1024	—	gorog	SDGNT	001031000000000	βραχύς	001031001001000	59.4	059001	Many, Few [Countables]	few; limited number of	1
G1024	G1024	—	gorog	SDGNT	001031000000000	βραχύς	001031001002000	59.14	059002	Much, Little [Masses, Collectives, Extensions]	little; small amount of	6
G1024	G1024	—	gorog	SDGNT	001031000000000	βραχύς	001031001003000	78.43	078003	About, Approximately, Almost, Hardly [Approximate Degree]	somewhat; about	1
G1024	G1024	—	gorog	SDGNT	001031000000000	βραχύς	001031001004000	67.106	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	a little while; for a little while; a short time; brief; briefly	1
G1025	G1025	—	gorog	SDGNT	001032000000000	βρέφος	001032001001000	9.45	009004	Children	baby; infant; fetus	7
G1025	G1025	—	gorog	SDGNT	001032000000000	βρέφος	001032001002000	67.152	067008	Indefinite Units of Time: Age, Lifetime, Interval, Period	childhood (probably implying a time when a child is still nursing); infancy	1
G1026	G1026	—	gorog	SDGNT	001033000000000	βρέχω	001033001001000	14.10	014003	Rain	rain; to rain	3
G1026	G1026	—	gorog	SDGNT	001033000000000	βρέχω	001033001002000	14.11	014003	Rain	to send rain; to cause it to rain	2
G1026	G1026	—	gorog	SDGNT	001033000000000	βρέχω	001033001003000	79.79	079015	Wet, Dry	to wet; to make wet; to moisten	2
G1027	G1027	—	gorog	SDGNT	001034000000000	βροντή	001034001001000	14.15	014004	Thunder and Lightning	thunder	12
G1028	G1028	—	gorog	SDGNT	001035000000000	βροχή	001035001001000	14.10	014003	Rain	rain; to rain	2
G1029	G1029	—	gorog	SDGNT	001036000000000	βρόχος	001036001001000	37.2	037001	Control, Restrain	to restrict; to control; to impose restrictions	1
G1030	G1030	—	gorog	SDGNT	001037000000000	βρυγμός	001037001001000	23.41	023002	Processes Involving the Mouth, Other Than Eating and Drinking	grinding of teeth; gnashing of teeth	7
G1031	G1031	—	gorog	SDGNT	001038000000000	βρύχω	001038001001000	23.41	023002	Processes Involving the Mouth, Other Than Eating and Drinking	to grind the teeth; to gnash the teeth; gnashing of teeth	1
G1031	G1031	—	gorog	SDGNT	001038000000000	βρύχω	001038001002000	88.184	088024	Anger, Be Indignant With	to be furious	1
G1032	G1032	—	gorog	SDGNT	001039000000000	βρύω	001039001001000	14.31	014005	Events Involving Liquids and Dry Masses	to cause to pour out; to cause to gush out	1
