Strong_padded	Strong_eredeti	Teljes_szocikk
G1586	G1586	G1586 — ἐκλέγω : perfect passive participle ἐκλελεγμένος, once in Luk 9:35 L marginal reading T Tr WH; middle, imperfect ἐξελεγομην (Luk 14:7); 1 aorist ἐξελεξάμην; in Greek writings from Herodotus down; the Sept. for בָּחַר; to pick out, choose; in the N. T. (except Luk 9:35, where the reading is doubtful) always middle, ἐκλέγομαι, to pick or choose out for oneself: τί, Luk 10:42; Luk 14:7; τινα, one from among many (of Jesus choosing his disciples), Joh 6:70; Joh 13:18; Joh 15:16; Act 1:2; ἀπό τινων, from a number of persons (Sir. 45:16), Luk 6:13: ἐκ τοῦ κόσμου, Joh 15:19; used of choosing one for an office, Act 6:5; followed by ἐκ τινων, Act 1:24; to discharge some business, Act 15:22, Act 15:25; ἐν ἡμῖν (others ὑμῖν) ἐξελέξατο ὁ Θεός, followed by the accusative and infinitive denoting the end, God made choice among us i. e. in our ranks, Act 15:7, where formerly many, misled by the Hebrew בְּ בָּחַר (1Sa 16:9; 1Ki 8:16, etc., and the Sept. of these passages), wrongly regarded ἐν ἡμῖν as the object on which the mind of the chooser was as it were fixed; (Winers Grammar, § 32, 3 a.; Buttmann, 159 (138)). Especially is God said ἐκλέξασθαι those whom he has judged fit to receive his favors and separated from the rest of mankind to be peculiarly his own and to be attended continually by his gracious oversight: thus of the Israelites, Act 13:17 (Deu 14:2 (cf. Deu 4:37); 2 Macc. 5:19); of Christians, as those whom he has set apart from among the irreligious multitude as dear unto himself, and whom he has rendered, through faith in Christ, citizens in the Messianic kingdom: Mar 13:20; 1Co 1:27f; with two accusatives, one of the object, the other of the predicate (Winer's Grammar, § 32, 4 b.), Jam 2:5; τινα ἐν Χριστῷ, so that the ground of the choice lies in Christ and his merits, followed by the accusative with an infinitive denoting the end, Eph 1:4. In Luk 9:35 L marginal reading T Tr WH Jesus is called ὁ υἱός τοῦ Θεοῦ ὁ ἐκλελεγμένος (R G L text ἀγαπητός), as being dear to God beyond all others and exalted by him to the preeminent dignity of Messiah; but see ἐκλεκτός, 1 b.
G1587	G1587	G1587 — ἐκλείπω future ἐκλείψω; 2 aorist ἐξέλιπον; 1. transitive, a. to leave out, omit, pass by. b. to leave, quit (a place): τό ζῆν, τόν βίον, to die, 2 Macc. 10:13; 3Macc. 2:23; Sophocles Electr. 1131; Polybius 2, 41, 2, others; Dionysius Halicarnassus 1, 24; Luc. Macrobius, 12; Alciphron 3, 28. 2. intransitive, to fail; i. e. to leave off, cease, stop: τά ἔτη, Heb 1:12 from Psa 101:1 (cii.) 28 (where for תָּמַם); ἡ πίστις, Luk 22:32; riches, according to the reading ἐκλίπῃ (L text T Tr WH), Luk 16:9 (often so in Greek writings, and the Sept. as Jer 7:28; Jeremiah 28:30). as often in classic Greek from Thucydides down, it is used of the failing or eclipse of the light of the sun and the moon: τοῦ ἡλίου ἐκλιπόντος (WH ἐκλειποντος), the sun having failed (or failing), Luk 23:45 Tdf.; on this (without doubt the true) reading (see especially WHs Appendix, at the passage, and) cf., besides Tdf.s note, Keim, iii. 440 (English translation, 6:173) (Sir. 17:31 (26)). to expire, die; so according to R G L marginal reading ἐκλίπητε in Luk 16:9 (Tobit 14:11; Wis. 5:13; the Sept. for גָּוַע, Gen 25:8, etc.; Psalm 103:29; Lam 1:19; for מוּת, Jer 49:17, 22. Plato, legg. 6, 759 e.; 9,856 e.; Xenophon, Cyril
G1588	G1588	G1588 — ἐκλεκτός ἐκλεκτή, ἐκλεκτόν (ἐκλέγω), picked out, chosen; rare in Greek writ:, as Thucydides 6, 100; Plato, legg. 11, p. 938 b.; 12, 948 a., etc.; the Sept. for בָּחוּר and בָּחִיר; in the N. T. 1. chosen by God, and a. to obtain salvation through Christ (see ἐκλέγω); hence, Christians are called οἱ ἐκλεκτοί τοῦ Θεοῦ, the chosen or elect of God (cf. Winer's Grammar, 35 (34); 234 (219)), (יְהוָה בְּחִירֵי, said of pious Israelites Isa 65:9, Isa 65:15, Isa 65:23; Psalm 104:43, cf. Wis. 4:15): Luk 18:7; Rom 8:33; Col 3:12; Tit 1:1; without the genitive Θεοῦ, Mat 24:22, Mat 24:24; Mar 13:20, Mar 13:22; 1Pe 1:1; with the addition of τοῦ Χριστοῦ, as the genitive of possessor, Mat 24:31; Mar 13:27 (T Tr omit the genitive); κλητοί καί ἐκλεκτοί καί πιστοί, Rev 17:14; γένος ἐκλεκτόν, 1Pe 2:9 (from Isa 43:20, cf. Additions to Esther 8:40 [Esther 8:368:12t] (Esth. 6:17, p. 64, Fritzsche edition)); ἐκλεκτοί, those who have become true partakers of the Christian salvation are contrasted with κλητοί, those who have been invited but who have not shown themselves fitted to obtain it (others regard the 'called' and the 'chosen' here as alike partakers of salvation, but the latter as the 'choice ones' (see 2 below), distinguished above the former; cf. James Morison or Meyer at the passage), Mat 20:16 (here T WH omit; Tr brackets the clause); ; finally, those are called ἐκλεκτοί who are destined for salvation but have not yet been brought to it, 2Ti 2:10 (but cf. Huther or Ellicott at the passage). b. The Messiah is called preeminently ὁ ἐκλεκτός τοῦ Θεοῦ, as appointed by God to the most exalted office conceivable: Luk 23:35, cf. Luk 9:35 L marginal reading T Tr WH; cf. Dillmann, Das Buch Henoch (übers.u.erkhärt;allgem.Einl.), p. 23: c. Angels are called ἐκλεκτοί, as those whom God has chosen out from other created beings to be peculiarly associated with him, and his highest ministers in governing the universe: 1Ti 5:21; see ἅγιος, 1 b.; μαρτύρομαι δέ ἐγώ μέν ὑμῶν τά ἅγια καί τούς ἱερούς ἀγγέλους τοῦ Θεοῦ, Josephus, b. j. 2, 16, 4 under the end; (yet others explain by 2Pe 2:4; Jude 1:6; cf. Ellicott on 1 Timothy, the passage cited). 2. universally, choice, select, i. e. the best of its kind or class, excellent, preeminent: applied to certain individual Christians, 2Jo 1:1, 2Jo 1:13; with ἐν κυρίῳ added, eminent as a Christian (see ἐν, I. 6 b.), Rom 16:13; of things: λίθος, 1Pe 2:4 (6) (Isa 28:16; Isa 28:2 Esdr. 5:8; Enoch, chapter 8 Greek text, Dillmann edition, p. 82f).
G1589	G1589	G1589 — ἐκλογή ἐκλογῆς, ἡ (ἐκλέγω), election, choice; a. the act of picking out, choosing: σκεῦος ἐκλογῆς (the genitive of quality; cf. Winers Grammar, § 34, 3 b.; (Buttmann, 161 (140f))), equivalent to ἐκλεκτόν, namely, τοῦ Θεοῦ, Act 9:15; specifically used of that act of God's free will by which before the foundation of the world he decreed his blessings to certain persons; — ἡ κατ' ἐκλογήν προφεσις, the decree made from choice (A. V. the purpose according to election, cf. Winer's Grammar, 193 (182)), Rom 9:11 (cf. Fritzsche at the passage, p. 298ff); — particularly that by which he determined to bless certain persons through Christ, Rom 11:28; κατ' ἐκλογήν χάριτος, according to an election which is due to grace, or a gracious election, Rom 11:5; with the genitive of the person elected, 1Th 1:4; 2Pe 1:10. b. the thing or person chosen: equivalent to ἐκλεκτοί, Rom 11:7. (Plato, Aristotle, Polybius, Diodorus, Josephus, Dionysius Halicarnassus, others.)
G1590	G1590	G1590 — ἐκλύω : (passive, present ἐκλύομαι); perfect participle ἐκλελυμένος; 1 aorist ἐξελυθην; 1 future ἐκλυθήσομαι; often in Greek writings from (Homer), Aeschylus down; 1. to loose, unloose (cf. German auslösen), to set free: τινα τίνος and ἐκ τίνος. 2. to dissolve; metaphorically, to weaken, relax, exhaust (the Sept. Jos 10:6; Jer 45:4; Aristotle, h. an. 9, 1 at the end (p. 610a, 27); Josephus, Antiquities 8, 11, 3; 13, 8, 1). Commonly in the passive a. "to have one's strength relaxed, to be enfeebled through exhaustion, to grow weak, grow weary, be tired out" (often so in Greek writings): of the body, Mat 9:36 Rec.; ; Mar 8:3; thus for עָיֵף, 1Sa 14:28; 2Sa 17:29; for רָפָה, 2Sa 4:1 etc.; of the mind, Gal 6:9 (μή ἐκλυόμενοι if we faint not, namely, in well-doing). Cf. Grimm on 1 Macc. 3:17. b. to despond, become faint-hearted: Heb 12:5 (Deu 20:3; Pro 3:11); with ταῖς ψυχαῖς added, Heb 12:3; τοῖς σωμασι, ταῖς ψυχαῖς, Polybius 20, 4, 7; τῇ ψυχή, 29, 6, 14; 40, 12, 7; cf. Grimm on 1 Macc. 9:8; 2 Macc. 3:24.
G1591	G1591	G1591 — ἐκμάσσω imperfect ἐξεμασσον; 1 aorist ἐξεμαξα; to wipe off, to wipe away: with the accusative of object and dative of instrument, Luk 7:38, Luk 7:44; Joh 11:2; Joh 12:3; Joh 13:5. (Sophocles, Euripides, Hippocrates, Aristotle, others, Sir. 12:11; Baruch 6 (ep. Jer.) 12, 23 (13, 24).)
G1592	G1592	G1592 — ἐκμυκτηρίζω : imperfect ἐξεμυκτήριζον; to deride by turning up the nose, to sneer at, scoff at: τινα, Luk 16:14; Luk 23:35. (For לָעַג, Psa 2:4; (Psa 34:16); 2Ki 19:21 (here the simple verb); 1 Esdr. 1:49 Alex.; Ev. Nicod. c. 10. Secular writings use the simple verb (from μυκτήρ the nose); (cf. Winer's Grammar, 25).)
G1593	G1593	G1593 — ἐκνεύω : 1 aorist ἐξένευσα; 1. to bend to one side (τῇ κεφαλή, Xenophon, ven. 10, 12). 2. to take oneself away, withdraw: Joh 5:13, where Chrysostom says that ἐξενευσε is equivalent to ἐξεκλινε; but others derive the form from ἐκνέω, which see (the Sept. for סוּר, Jdg 4:18 Alex.; פָּנָה, to turn oneself, Jdg 18:26 Alex.; 2Ki 2:24; 2Ki 23:16; (add 3Macc. 3:22; Josephus, Antiquities 7, 4, 2). In secular authors also transitively, to avoid a thing; as τά βέλη, Diodorus 15, 87; πληγήν, ibid. 17, 100.)
G1594	G1594	G1594 — ἐκνήφω : 1 aorist ἐξενηψα; a. properly, to return to oneself from drunkenness, become sober (Gen 9:24; (1Sa 25:37); Joe 1:5; (Sir. 34:2 (Sir. 31:2)); Lynceus quoted in Ath. 4, 5, p. 130 b.). b. metaphorically, to return to soberness of mind (cf. ἀνανήφω): 1Co 15:34 (Plutarch, Demosthenes 20).
G1595	G1595	G1595 — ἑκούσιος ἑκούσιον (ἑκών), voluntary: κατά ἑκούσιον, of free will, Phi 1:14. (Num 15:3; καθ' ἑκουσιαν, Thucydides 8, 27 — ("The word understood in the one case appears to be τρόπον (Porphyry, de abst. 1, 9 καθ' ἑκούσιον τρόπον, comp. Euripides, Med. 751 ἑκουσίῳ τρόπῳ); in the other, γνώμην so ἑκούσια (doubtful, see Liddell and Scott), ἐξ ἑκουσιας, etc.;" cf. Lobeck, Phryn., p. 4; Lightfoot on Philemon, the passage cited; cf. Winer's Grammar, 463 (432)).)
G1596	G1596	G1596 — ἑκουσίως adverb (from Euripides down), voluntarily, willingly, of one's own accord: Heb 10:26 (ἑκουσίως ἁμαρτάνειν (A. V. to sin willfully) is tacitly opposed to sins committed inconsiderately, and from ignorance or from weakness); 1Pe 5:2.
G1597	G1597	G1597 — ἔκπαλαι adverb (from ἐκ and πάλαι, formed like ἐκτοτε (cf. Winers Grammar, 24 (23); 422 (393); Buttmann, 321 (275))), from of old; of a long time: 2Pe 2:3; 2Pe 3:5. (A later Greek word, from Philo down; see Lob. ad Phryn., p. 45ff.)
G1598	G1598	G1598 — ἐκπειράζω future ἐκπειράσω; (1 aorist ἐξεπείρασα, 1Co 10:9b L marginal reading T WH marginal reading); a word wholly biblical (put by Philo (de congr. erud. grat. § 30, Mang. 1:543) for the Sept.'s πειράζω in quoting Deu 8:2); to prove, test, thoroughly (A. V. tempt): τινα his mind and judgment, Luk 10:25; τόν Θεόν, to put to proof God's character and power: Mat 4:7; Luk 4:12, after Deu 6:16, where for נִסָּה; τόν Χριστόν, by irreligion and immorality to test the patience or the avenging power of Christ (exalted to God's right hand), 1Co 10:9a ((yet L T WH Tr text κύριον), 9b L marginal reading T WH marginal reading Cf. Psa 77:18.
G1599	G1599	G1599 — ἐκπέμπω : 1 aorist ἐξέπεμψα; 1 aorist passive participle ἐκπεμφθεις; to send forth, send away: Act 13:4; Act 17:10. (From Homer down.)
G1600	G1600	G1600 — ἐκπετάννυμι : 1 aorist ἐξεπέτασα; to spread out, stretch forth: τάς χεῖρας πρός τινα, Rom 10:21 from Isa 65:2. (Euripides, Polybius, Plutarch, Anthol., others.)
G1601	G1601	G1601 — ἐκπίπτω perfect ἐκπέπτωκα; 2 aorist ἐξέπεσον; 1 aorist ἐξέπεσα (Act 12:7 L T Tr WH; Gal 5:4; on this aorist see (πίπτω and) ἀπέρχομαι); (from Homer down); to fall out of, to fall down from; 1. properly: αἱ ἁλύσεις ἐκ τῶν χειρῶν (see ἐκ, I. 3 (cf. Winer's Grammar, 427 (398) and De verb. comp. etc. Part ii., p. 11)), Act 12:7 (ἐκ τῆς θήκης, Isa 6:13; ἐκ τοῦ οὐρανοῦ, Isa 14:12); absolutely: Mar 13:25 R G; Act 27:32; Jam 1:11; 1Pe 1:24; of navigators, ἐκπίπτειν εἰς (i. e. from a straight course) to fall off, i. e. be driven into (cf. Stallbaum on Plato's Phileb., p. 106f; others supply 'from deep water,' and render ἐκπίπτειν, to be cast away), Act 27:17, Act 27:26, Act 27:29, in this last verse L T Tr] WH have adopted ἐκπίπτειν κατά; (often in Greek writings, as εἰς γῆν, Euripides, Hel. 409; εἰς τόν λιμένα, Thucydides 2, 92). 2. metaphorically, a. τίνος (Winers Grammar, 427 (398), and De verb. comp. etc. as above), to fall from a thing, to lose it: τῆς χάριτος, Gal 5:4; τοῦ ἰδίου στηριγμοῦ, 2Pe 3:17 (τῆς πρός τόν δῆμον εὐνοίας, Plutarch, Tib. Gracch. 21; βασιλείας, Josephus, Antiquities 7, 9, 2; also with prepositions, ἐκ τῶν ἐοντων, Herodotus 3, 14; ἀπό τῶν ἐλπίδων, Thucydides 8, 81); πόθεν, Rev 2:5 Rec. (ἐκεῖθεν, Aelian v. h. 4, 7). b. absolutely, to perish; to fail (properly, to fall from a place which one cannot keep, fall from its position): ἡ ἀγάπη, 1Co 13:8 R G; to fall powerless, fall to the ground, be without effect: of the divine promise of salvation by Christ, Rom 9:6.
G1602	G1602	G1602 — ἐκπλέω : (imperfect ἐξεπλεον); 1 aorist ἐξέπλευσα; to sail from sail away, depart by ship: ἀπό with the genitive of place, Act 20:6; εἰς with the accusative of place, Act 15:39; Act 18:18. (Sophocles, Herodotus, Thucydides, others.)
G1603	G1603	G1603 — ἐκπληρόω : perfect ἐκπεπλήρωκα; to fill full, to fill up completely; metaphorically, τήν ἐπαγγελίαν, to fulfill, i. e. make good: Act 13:33 (32), as in Polybius 1, 67, 1. (From Herodotus down.)
G1604	G1604	G1604 — ἐκπλήρωσις ἐκπληρωσεως, ἡ, a completing, fulfillment: τῶν ἡμερῶν τοῦ ἁγνισμοῦ, the time when the days of purification are to end, Act 21:26. (Dionysius Halicarnassus, Strabo, Philo, others.)
G1605	G1605	G1605 — ἐκπλήσσω ἐκπλήττω: passive (present ἐκπλήσσομαι or ἐκπλήττομαι (so R G Mat 13:54; Tr WH Act 13:12)); imperfect ἐξεπλησσομην; 2 aorist ἐξεπλάγην; common in Greek from Homer down; properly, to strike out, expel by a blow, drive out or away; to cast off by a blow, to drive out; commonly, to strike one out of self-possession, to strike with panic, shock, astonish; passive to be struck with astonishment, astonished, amazed; absolutely: Mat 13:54; Mat 19:25; Mar 6:2; Mar 10:26; Luk 2:48; used of the glad amazement of the wondering people, Mar 7:37; ἐπί τῇ διδαχή, Mat 7:28; Mat 22:33; Mar 1:22; Mar 11:18; Luk 4:32; Act 13:12; (ἐπί τῇ μεγαλειότητι, Luk 9:43), (ἐπί τῷ κάλλει, Xenophon, Cyril 1, 4, 27; ἐπί τῇ θεά, Aelian v. h. 12, 41; (Winer's Grammar, § 33, b.); by the Greeks also with simple dative and with accusative of the thing, as Wis. 13:4; 2 Macc. 7:12). (Synonym: see φοβέω, at the end.)
G1606	G1606	G1606 — ἐκπνέω : 1 aorist ἐξέπνευσα; to breathe out, breathe out one's life, breathe one's last, expire: Mar 15:37, Mar 15:39; Luk 23:46, and often in Greek writings, both without an object (from (Sophocles Aj. 1026) Euripides down), and with βίον or ψυχήν added (from Aeschylus down).
G1607	G1607	G1607 — ἐκπορεύομαι imperfect ἐξεπορευόμην; future ἐκπορεύσομαι; (passive (mid, cf. πορεύω) of ἐκπορεύω to make to go forth, to lead out, with future middle); (from Xenophon down); the Sept. for יָצָא; to go forth, go out, depart; 1. properly, with mention of the place whence: ἀπό, Mat 20:29; Mar 10:46; ἐξο (τῆς πόλεως), Mar 11:19; ἐκ, Mar 13:1; ἐκεῖθεν, Mar 6:11; παρά τίνος, from one's abode, one's vicinity, Joh 15:26 (ἀκούσωμεν τά ἐκπορευόμενα παρά κυρίου, Eze 33:30); without mention of the place whence or whither, which must be learned from the context: Luk 3:7; Act 25:4; with mention of the end to which: ἐπί τινα, Rev 16:14; πρός τινα, Mat 3:5; Mar 1:5; ἐκπορεύεσθαι εἰς ὁδόν, to go forth from some place into the road (or on his way, cf. ὁδός, 1 b.), Mar 10:17; on Act 9:28 see εἰσπορεύομαι, 1 a. demons, when expelled, are said to go out (namely, from the human body): Mat 17:21 R G L; Act 19:12 G L T Tr WH. (food (excrement)) to go out i. e. be discharged, Mar 7:19. to come forth, ἐκ τῶν μνημείων, of the dead who are restored to life and leave the tomb, Joh 5:29. 2. figuratively, to come forth, to issue, to proceed: with the adjuncts ἐκ τοῦ ἀνθρώπου, ἐκ τῆς καρδίας, ἐκ τοῦ στόματος, of feelings, affections, deeds, sayings, Mat 15:11, Mat 15:18; Mar 7:15 L T Tr WH, 20; Luk 4:22; Eph 4:29; (ἔσωθεν ἐκ τῆς καρδίας, Mar 7:21; with ἔσωθεν alone, Mar 7:23); πᾶν ῤῆμα ἐκπορευομένῳ διά στόματος Θεοῦ, every appointment whereby God bids a man to be nourished and preserved, Mat 4:4, from Deu 8:3. to break forth: of lightnings, flames, etc., ἐκ τίνος, Rev 4:5; Rev 9:17ff; 11:5. to flow forth: of a river (ἐκ τίνος), Rev 22:1. to project, from the month of one: of a sword, Rev 1:16; Rev 19:15, Rev 19:21 Rec. to spread abroad, of a rumor: followed by εἰς, Luk 4:37. (Synonym: cf. ἔρχομαι, at the end.)
