# GENERALT-TERVEZET: naplok/KAROLI_KK2_kulcstabla_general.py - jovahagyasra var, meg NEM elesitett
igehely_karoli	igehely_kjv	igehely_mt	osztaly	forras	megjegyzes
1Sám 2:12	2:12		KJV	szamlalas	
1Sám 2:13	2:13		KJV	szamlalas	
1Sám 2:14	2:14		KJV	szamlalas	
1Sám 2:15	2:15		KJV	szamlalas	
1Sám 2:16	2:16		KJV	szamlalas	
1Sám 2:17	2:17		KJV	szamlalas	
1Sám 2:18	2:18		KJV	szamlalas	
1Sám 2:19	2:19		KJV	szamlalas	
1Sám 2:20	2:20		KJV	szamlalas	
1Sám 2:21	2:21		KJV	szamlalas	
1Sám 2:22	2:22		KJV	szamlalas	
1Sám 2:23	2:23		KJV	szamlalas	
1Sám 2:24	2:24		KJV	szamlalas	
1Sám 2:25	2:25		KJV	szamlalas	
1Sám 2:26	2:26		KJV	szamlalas	
1Sám 2:27	2:27		KJV	szamlalas	
1Sám 2:28	2:28		KJV	szamlalas	
1Sám 2:29	2:29		KJV	szamlalas	
1Sám 2:30	2:30		KJV	szamlalas	
1Sám 2:31	2:31		KJV	szamlalas	
1Sám 2:32	2:32		KJV	szamlalas	
1Sám 2:33	2:33		KJV	szamlalas	
1Sám 2:34	2:34		KJV	szamlalas	
1Sám 2:35	2:35		KJV	szamlalas	
1Sám 2:36	2:36		KJV	szamlalas	
1Sám 3:1	3:1		KJV	szamlalas	
1Sám 3:2	3:2		KJV	szamlalas	
1Sám 3:3	3:3		KJV	szamlalas	
1Sám 3:4	3:4		KJV	szamlalas	
1Sám 3:5	3:5		KJV	szamlalas	
1Sám 3:6	3:6		KJV	szamlalas	
1Sám 3:7	3:7		KJV	szamlalas	
1Sám 3:8	3:8		KJV	szamlalas	
1Sám 3:9	3:9		KJV	szamlalas	
1Sám 3:10	3:10		KJV	szamlalas	
1Sám 3:11	3:11		KJV	szamlalas	
1Sám 3:12	3:12		KJV	szamlalas	
1Sám 3:13	3:13		KJV	szamlalas	
1Sám 3:14	3:14		KJV	szamlalas	
1Sám 3:15	3:15		KJV	szamlalas	
1Sám 3:16	3:16		KJV	szamlalas	
1Sám 3:17	3:17		KJV	szamlalas	
1Sám 3:18	3:18		KJV	szamlalas	
1Sám 3:19	3:19		KJV	szamlalas	
1Sám 3:20	3:20		KJV	szamlalas	
1Sám 3:21	3:21		KJV	szamlalas	
1Sám 4:1	4:1		KJV	szamlalas	
1Sám 4:2	4:2		KJV	szamlalas	
1Sám 4:3	4:3		KJV	szamlalas	
1Sám 4:4	4:4		KJV	szamlalas	
1Sám 4:5	4:5		KJV	szamlalas	
1Sám 4:6	4:6		KJV	szamlalas	
1Sám 4:7	4:7		KJV	szamlalas	
1Sám 4:8	4:8		KJV	szamlalas	
1Sám 4:9	4:9		KJV	szamlalas	
1Sám 4:10	4:10		KJV	szamlalas	
1Sám 4:11	4:11		KJV	szamlalas	
1Sám 4:12	4:12		KJV	szamlalas	
1Sám 4:13	4:13		KJV	szamlalas	
1Sám 4:14	4:14		KJV	szamlalas	
1Sám 4:15	4:15		KJV	szamlalas	
1Sám 4:16	4:16		KJV	szamlalas	
1Sám 4:17	4:17		KJV	szamlalas	
1Sám 4:18	4:18		KJV	szamlalas	
1Sám 4:19	4:19		KJV	szamlalas	
1Sám 4:20	4:20		KJV	szamlalas	
1Sám 4:21	4:21		KJV	szamlalas	
1Sám 4:22	4:22		KJV	szamlalas	
1Sám 5:1	5:1		KJV	szamlalas	
1Sám 5:2	5:2		KJV	szamlalas	
1Sám 5:3	5:3		KJV	szamlalas	
1Sám 5:4	5:4		KJV	szamlalas	
1Sám 5:5	5:5		KJV	szamlalas	
1Sám 5:6	5:6		KJV	szamlalas	
1Sám 5:7	5:7		KJV	szamlalas	
1Sám 5:8	5:8		KJV	szamlalas	
1Sám 5:9	5:9		KJV	szamlalas	
1Sám 5:10	5:10		KJV	szamlalas	
1Sám 5:11	5:11		KJV	szamlalas	
1Sám 5:12	5:12		KJV	szamlalas	
1Sám 6:1	6:1		KJV	szamlalas	
1Sám 6:2	6:2		KJV	szamlalas	
1Sám 6:3	6:3		KJV	szamlalas	
1Sám 6:4	6:4		KJV	szamlalas	
1Sám 6:5	6:5		KJV	szamlalas	
1Sám 6:6	6:6		KJV	szamlalas	
1Sám 6:7	6:7		KJV	szamlalas	
1Sám 6:8	6:8		KJV	szamlalas	
1Sám 6:9	6:9		KJV	szamlalas	
1Sám 6:10	6:10		KJV	szamlalas	
1Sám 6:11	6:11		KJV	szamlalas	
1Sám 6:12	6:12		KJV	szamlalas	
1Sám 6:13	6:13		KJV	szamlalas	
1Sám 6:14	6:14		KJV	szamlalas	
1Sám 6:15	6:15		KJV	szamlalas	
1Sám 6:16	6:16		KJV	szamlalas	
1Sám 6:17	6:17		KJV	szamlalas	
1Sám 6:18	6:18		KJV	szamlalas	
1Sám 6:19	6:19		KJV	szamlalas	
1Sám 6:20	6:20		KJV	szamlalas	
1Sám 6:21	6:21		KJV	szamlalas	
1Sám 7:1	7:1		KJV	szamlalas	
1Sám 7:2	7:2		KJV	szamlalas	
1Sám 7:3	7:3		KJV	szamlalas	
1Sám 7:4	7:4		KJV	szamlalas	
1Sám 7:5	7:5		KJV	szamlalas	
1Sám 7:6	7:6		KJV	szamlalas	
1Sám 7:7	7:7		KJV	szamlalas	
1Sám 7:8	7:8		KJV	szamlalas	
1Sám 7:9	7:9		KJV	szamlalas	
1Sám 7:10	7:10		KJV	szamlalas	
1Sám 7:11	7:11		KJV	szamlalas	
1Sám 7:12	7:12		KJV	szamlalas	
1Sám 7:13	7:13		KJV	szamlalas	
1Sám 7:14	7:14		KJV	szamlalas	
1Sám 7:15	7:15		KJV	szamlalas	
1Sám 7:16	7:16		KJV	szamlalas	
1Sám 7:17	7:17		KJV	szamlalas	
1Sám 8:1	8:1		KJV	szamlalas	
1Sám 8:2	8:2		KJV	szamlalas	
1Sám 8:3	8:3		KJV	szamlalas	
1Sám 8:4	8:4		KJV	szamlalas	
1Sám 8:5	8:5		KJV	szamlalas	
1Sám 8:6	8:6		KJV	szamlalas	
1Sám 8:7	8:7		KJV	szamlalas	
1Sám 8:8	8:8		KJV	szamlalas	
1Sám 8:9	8:9		KJV	szamlalas	
1Sám 8:10	8:10		KJV	szamlalas	
1Sám 8:11	8:11		KJV	szamlalas	
1Sám 8:12	8:12		KJV	szamlalas	
1Sám 8:13	8:13		KJV	szamlalas	
1Sám 8:14	8:14		KJV	szamlalas	
1Sám 8:15	8:15		KJV	szamlalas	
1Sám 8:16	8:16		KJV	szamlalas	
1Sám 8:17	8:17		KJV	szamlalas	
1Sám 8:18	8:18		KJV	szamlalas	
1Sám 8:19	8:19		KJV	szamlalas	
1Sám 8:20	8:20		KJV	szamlalas	
1Sám 8:21	8:21		KJV	szamlalas	
1Sám 8:22	8:22		KJV	szamlalas	
1Sám 9:1	9:1		KJV	szamlalas	
1Sám 9:2	9:2		KJV	szamlalas	
1Sám 9:3	9:3		KJV	szamlalas	
1Sám 9:4	9:4		KJV	szamlalas	
1Sám 9:5	9:5		KJV	szamlalas	
1Sám 9:6	9:6		KJV	szamlalas	
1Sám 9:7	9:7		KJV	szamlalas	
1Sám 9:8	9:8		KJV	szamlalas	
1Sám 9:9	9:9		KJV	szamlalas	
1Sám 9:10	9:10		KJV	szamlalas	
1Sám 9:11	9:11		KJV	szamlalas	
1Sám 9:12	9:12		KJV	szamlalas	
1Sám 9:13	9:13		KJV	szamlalas	
1Sám 9:14	9:14		KJV	szamlalas	
1Sám 9:15	9:15		KJV	szamlalas	
1Sám 9:16	9:16		KJV	szamlalas	
1Sám 9:17	9:17		KJV	szamlalas	
1Sám 9:18	9:18		KJV	szamlalas	
1Sám 9:19	9:19		KJV	szamlalas	
1Sám 9:20	9:20		KJV	szamlalas	
1Sám 9:21	9:21		KJV	szamlalas	
1Sám 9:22	9:22		KJV	szamlalas	
1Sám 9:23	9:23		KJV	szamlalas	
1Sám 9:24	9:24		KJV	szamlalas	
1Sám 9:25	9:25		KJV	szamlalas	
1Sám 9:26	9:26		KJV	szamlalas	
1Sám 9:27	9:27		KJV	szamlalas	
1Sám 10:1	10:1		KJV	szamlalas	
1Sám 10:2	10:2		KJV	szamlalas	
1Sám 10:3	10:3		KJV	szamlalas	
1Sám 10:4	10:4		KJV	szamlalas	
1Sám 10:5	10:5		KJV	szamlalas	
1Sám 10:6	10:6		KJV	szamlalas	
1Sám 10:7	10:7		KJV	szamlalas	
1Sám 10:8	10:8		KJV	szamlalas	
1Sám 10:9	10:9		KJV	szamlalas	
1Sám 10:10	10:10		KJV	szamlalas	
1Sám 10:11	10:11		KJV	szamlalas	
1Sám 10:12	10:12		KJV	szamlalas	
1Sám 10:13	10:13		KJV	szamlalas	
1Sám 10:14	10:14		KJV	szamlalas	
1Sám 10:15	10:15		KJV	szamlalas	
1Sám 10:16	10:16		KJV	szamlalas	
1Sám 10:17	10:17		KJV	szamlalas	
1Sám 10:18	10:18		KJV	szamlalas	
1Sám 10:19	10:19		KJV	szamlalas	
1Sám 10:20	10:20		KJV	szamlalas	
1Sám 10:21	10:21		KJV	szamlalas	
1Sám 10:22	10:22		KJV	szamlalas	
1Sám 10:23	10:23		KJV	szamlalas	
1Sám 10:24	10:24		KJV	szamlalas	
1Sám 10:25	10:25		KJV	szamlalas	
1Sám 10:26	10:26		KJV	szamlalas	
1Sám 10:27	10:27		KJV	szamlalas	
1Sám 11:1	11:1		KJV	szamlalas	
1Sám 11:2	11:2		KJV	szamlalas	
1Sám 11:3	11:3		KJV	szamlalas	
1Sám 11:4	11:4		KJV	szamlalas	
1Sám 11:5	11:5		KJV	szamlalas	
1Sám 11:6	11:6		KJV	szamlalas	
1Sám 11:7	11:7		KJV	szamlalas	
1Sám 11:8	11:8		KJV	szamlalas	
1Sám 11:9	11:9		KJV	szamlalas	
1Sám 11:10	11:10		KJV	szamlalas	
1Sám 11:11	11:11		KJV	szamlalas	
1Sám 11:12	11:12		KJV	szamlalas	
1Sám 11:13	11:13		KJV	szamlalas	
1Sám 11:14	11:14		KJV	szamlalas	
1Sám 11:15	11:15		KJV	szamlalas	
1Sám 12:1	12:1		KJV	szamlalas	
1Sám 12:2	12:2		KJV	szamlalas	
1Sám 12:3	12:3		KJV	szamlalas	
1Sám 12:4	12:4		KJV	szamlalas	
1Sám 12:5	12:5		KJV	szamlalas	
1Sám 12:6	12:6		KJV	szamlalas	
1Sám 12:7	12:7		KJV	szamlalas	
1Sám 12:8	12:8		KJV	szamlalas	
1Sám 12:9	12:9		KJV	szamlalas	
1Sám 12:10	12:10		KJV	szamlalas	
1Sám 12:11	12:11		KJV	szamlalas	
1Sám 12:12	12:12		KJV	szamlalas	
1Sám 12:13	12:13		KJV	szamlalas	
1Sám 12:14	12:14		KJV	szamlalas	
1Sám 12:15	12:15		KJV	szamlalas	
1Sám 12:16	12:16		KJV	szamlalas	
1Sám 12:17	12:17		KJV	szamlalas	
1Sám 12:18	12:18		KJV	szamlalas	
1Sám 12:19	12:19		KJV	szamlalas	
1Sám 12:20	12:20		KJV	szamlalas	
1Sám 12:21	12:21		KJV	szamlalas	
1Sám 12:22	12:22		KJV	szamlalas	
1Sám 12:23	12:23		KJV	szamlalas	
1Sám 12:24	12:24		KJV	szamlalas	
1Sám 12:25	12:25		KJV	szamlalas	
1Sám 13:1	13:1		KJV	szamlalas	
1Sám 13:2	13:2		KJV	szamlalas	
1Sám 13:3	13:3		KJV	szamlalas	
1Sám 13:4	13:4		KJV	szamlalas	
1Sám 13:5	13:5		KJV	szamlalas	
1Sám 13:6	13:6		KJV	szamlalas	
1Sám 13:7	13:7		KJV	szamlalas	
1Sám 13:8	13:8		KJV	szamlalas	
1Sám 13:9	13:9		KJV	szamlalas	
1Sám 13:10	13:10		KJV	szamlalas	
1Sám 13:11	13:11		KJV	szamlalas	
1Sám 13:12	13:12		KJV	szamlalas	
1Sám 13:13	13:13		KJV	szamlalas	
1Sám 13:14	13:14		KJV	szamlalas	
1Sám 13:15	13:15		KJV	szamlalas	
1Sám 13:16	13:16		KJV	szamlalas	
1Sám 13:17	13:17		KJV	szamlalas	
1Sám 13:18	13:18		KJV	szamlalas	
1Sám 13:19	13:19		KJV	szamlalas	
1Sám 13:20	13:20		KJV	szamlalas	
1Sám 13:21	13:21		KJV	szamlalas	
1Sám 13:22	13:22		KJV	szamlalas	
1Sám 13:23	13:23		KJV	szamlalas	
1Sám 14:1	14:1		KJV	szamlalas	
1Sám 14:2	14:2		KJV	szamlalas	
1Sám 14:3	14:3		KJV	szamlalas	
1Sám 14:4	14:4		KJV	szamlalas	
1Sám 14:5	14:5		KJV	szamlalas	
1Sám 14:6	14:6		KJV	szamlalas	
1Sám 14:7	14:7		KJV	szamlalas	
1Sám 14:8	14:8		KJV	szamlalas	
1Sám 14:9	14:9		KJV	szamlalas	
1Sám 14:10	14:10		KJV	szamlalas	
1Sám 14:11	14:11		KJV	szamlalas	
1Sám 14:12	14:12		KJV	szamlalas	
1Sám 14:13	14:13		KJV	szamlalas	
1Sám 14:14	14:14		KJV	szamlalas	
1Sám 14:15	14:15		KJV	szamlalas	
1Sám 14:16	14:16		KJV	szamlalas	
1Sám 14:17	14:17		KJV	szamlalas	
1Sám 14:18	14:18		KJV	szamlalas	
1Sám 14:19	14:19		KJV	szamlalas	
1Sám 14:20	14:20		KJV	szamlalas	
1Sám 14:21	14:21		KJV	szamlalas	
1Sám 14:22	14:22		KJV	szamlalas	
1Sám 14:23	14:23		KJV	szamlalas	
1Sám 14:24	14:24		KJV	szamlalas	
1Sám 14:25	14:25		KJV	szamlalas	
1Sám 14:26	14:26		KJV	szamlalas	
1Sám 14:27	14:27		KJV	szamlalas	
1Sám 14:28	14:28		KJV	szamlalas	
1Sám 14:29	14:29		KJV	szamlalas	
1Sám 14:30	14:30		KJV	szamlalas	
1Sám 14:31	14:31		KJV	szamlalas	
1Sám 14:32	14:32		KJV	szamlalas	
1Sám 14:33	14:33		KJV	szamlalas	
1Sám 14:34	14:34		KJV	szamlalas	
1Sám 14:35	14:35		KJV	szamlalas	
1Sám 14:36	14:36		KJV	szamlalas	
1Sám 14:37	14:37		KJV	szamlalas	
1Sám 14:38	14:38		KJV	szamlalas	
1Sám 14:39	14:39		KJV	szamlalas	
1Sám 14:40	14:40		KJV	szamlalas	
1Sám 14:41	14:41		KJV	szamlalas	
1Sám 14:42	14:42		KJV	szamlalas	
1Sám 14:43	14:43		KJV	szamlalas	
1Sám 14:44	14:44		KJV	szamlalas	
1Sám 14:45	14:45		KJV	szamlalas	
1Sám 14:46	14:46		KJV	szamlalas	
1Sám 14:47	14:47		KJV	szamlalas	
1Sám 14:48	14:48		KJV	szamlalas	
1Sám 14:49	14:49		KJV	szamlalas	
1Sám 14:50	14:50		KJV	szamlalas	
1Sám 14:51	14:51		KJV	szamlalas	
1Sám 14:52	14:52		KJV	szamlalas	
1Sám 15:1	15:1		KJV	szamlalas	
1Sám 15:2	15:2		KJV	szamlalas	
1Sám 15:3	15:3		KJV	szamlalas	
1Sám 15:4	15:4		KJV	szamlalas	
1Sám 15:5	15:5		KJV	szamlalas	
1Sám 15:6	15:6		KJV	szamlalas	
1Sám 15:7	15:7		KJV	szamlalas	
1Sám 15:8	15:8		KJV	szamlalas	
1Sám 15:9	15:9		KJV	szamlalas	
1Sám 15:10	15:10		KJV	szamlalas	
1Sám 15:11	15:11		KJV	szamlalas	
1Sám 15:12	15:12		KJV	szamlalas	
1Sám 15:13	15:13		KJV	szamlalas	
1Sám 15:14	15:14		KJV	szamlalas	
1Sám 15:15	15:15		KJV	szamlalas	
1Sám 15:16	15:16		KJV	szamlalas	
1Sám 15:17	15:17		KJV	szamlalas	
1Sám 15:18	15:18		KJV	szamlalas	
1Sám 15:19	15:19		KJV	szamlalas	
1Sám 15:20	15:20		KJV	szamlalas	
1Sám 15:21	15:21		KJV	szamlalas	
1Sám 15:22	15:22		KJV	szamlalas	
1Sám 15:23	15:23		KJV	szamlalas	
1Sám 15:24	15:24		KJV	szamlalas	
1Sám 15:25	15:25		KJV	szamlalas	
1Sám 15:26	15:26		KJV	szamlalas	
1Sám 15:27	15:27		KJV	szamlalas	
1Sám 15:28	15:28		KJV	szamlalas	
1Sám 15:29	15:29		KJV	szamlalas	
1Sám 15:30	15:30		KJV	szamlalas	
1Sám 15:31	15:31		KJV	szamlalas	
1Sám 15:32	15:32		KJV	szamlalas	
1Sám 15:33	15:33		KJV	szamlalas	
1Sám 15:34	15:34		KJV	szamlalas	
1Sám 15:35	15:35		KJV	szamlalas	
1Sám 16:1	16:1		KJV	szamlalas	
1Sám 16:2	16:2		KJV	szamlalas	
1Sám 16:3	16:3		KJV	szamlalas	
1Sám 16:4	16:4		KJV	szamlalas	
1Sám 16:5	16:5		KJV	szamlalas	
1Sám 16:6	16:6		KJV	szamlalas	
1Sám 16:7	16:7		KJV	szamlalas	
1Sám 16:8	16:8		KJV	szamlalas	
1Sám 16:9	16:9		KJV	szamlalas	
1Sám 16:10	16:10		KJV	szamlalas	
1Sám 16:11	16:11		KJV	szamlalas	
1Sám 16:12	16:12		KJV	szamlalas	
1Sám 16:13	16:13		KJV	szamlalas	
1Sám 16:14	16:14		KJV	szamlalas	
1Sám 16:15	16:15		KJV	szamlalas	
1Sám 16:16	16:16		KJV	szamlalas	
1Sám 16:17	16:17		KJV	szamlalas	
1Sám 16:18	16:18		KJV	szamlalas	
1Sám 16:19	16:19		KJV	szamlalas	
1Sám 16:20	16:20		KJV	szamlalas	
1Sám 16:21	16:21		KJV	szamlalas	
1Sám 16:22	16:22		KJV	szamlalas	
1Sám 16:23	16:23		KJV	szamlalas	
1Sám 17:1	17:1	17:1	MT	tvtms	
1Sám 17:2	17:2	17:2	MT	tvtms	
1Sám 17:3	17:3	17:3	MT	tvtms	
1Sám 17:4	17:4	17:4	MT	tvtms	
1Sám 17:5	17:5	17:5	MT	tvtms	
1Sám 17:6	17:6	17:6	MT	tvtms	
1Sám 17:7	17:7	17:7	MT	tvtms	
1Sám 17:8	17:8	17:8	MT	tvtms	
1Sám 17:9	17:9	17:9	MT	tvtms	
1Sám 17:10	17:10	17:10	MT	tvtms	
1Sám 17:11	17:11	17:11	MT	tvtms	
1Sám 17:12		17:12	MT	szamlalas	
1Sám 17:13		17:13	MT	szamlalas	
1Sám 17:14		17:14	MT	szamlalas	
1Sám 17:15		17:15	MT	szamlalas	
1Sám 17:16		17:16	MT	szamlalas	
1Sám 17:17		17:17	MT	szamlalas	
1Sám 17:18		17:18	MT	szamlalas	
1Sám 17:19		17:19	MT	szamlalas	
1Sám 17:20		17:20	MT	szamlalas	
1Sám 17:21		17:21	MT	szamlalas	
1Sám 17:22		17:22	MT	szamlalas	
1Sám 17:23		17:23	MT	szamlalas	
1Sám 17:24		17:24	MT	szamlalas	
1Sám 17:25		17:25	MT	szamlalas	
1Sám 17:26		17:26	MT	szamlalas	
1Sám 17:27		17:27	MT	szamlalas	
1Sám 17:28		17:28	MT	szamlalas	
1Sám 17:29		17:29	MT	szamlalas	
1Sám 17:30		17:30	MT	szamlalas	
1Sám 17:31		17:31	MT	szamlalas	
1Sám 17:32	17:32	17:32	MT	tvtms	
1Sám 17:33	17:33	17:33	MT	tvtms	
1Sám 17:34	17:34	17:34	MT	tvtms	
1Sám 17:35	17:35	17:35	MT	tvtms	
1Sám 17:36	17:36	17:36	MT	tvtms	
1Sám 17:37	17:37	17:37	MT	tvtms	
1Sám 17:38	17:38	17:38	MT	tvtms	
1Sám 17:39	17:39	17:39	MT	tvtms	
1Sám 17:40	17:40	17:40	MT	tvtms	
1Sám 17:41		17:41	MT	szamlalas	
1Sám 17:42	17:42	17:42	MT	tvtms	
1Sám 17:43	17:43	17:43	MT	tvtms	
1Sám 17:44	17:44	17:44	MT	tvtms	
1Sám 17:45	17:45	17:45	MT	tvtms	
1Sám 17:46	17:46	17:46	MT	tvtms	
1Sám 17:47	17:47	17:47	MT	tvtms	
1Sám 17:48	17:48	17:48	MT	tvtms	
1Sám 17:49	17:49	17:49	MT	tvtms	
1Sám 17:50		17:50	MT	szamlalas	
1Sám 17:51	17:51	17:51	MT	tvtms	
1Sám 17:52	17:52	17:52	MT	tvtms	
1Sám 17:53	17:53	17:53	MT	tvtms	
1Sám 17:54	17:54	17:54	MT	tvtms	
1Sám 17:55		17:55	MT	szamlalas	
1Sám 17:56		17:56	MT	szamlalas	
1Sám 17:57		17:57	MT	szamlalas	
1Sám 17:58		17:58	MT	szamlalas	
1Sám 18:1		18:1	MT	szamlalas	
1Sám 18:2		18:2	MT	szamlalas	
1Sám 18:3		18:3	MT	szamlalas	
1Sám 18:4		18:4	MT	szamlalas	
1Sám 18:5		18:5	MT	szamlalas	
1Sám 18:6	18:6	18:6	MT	tvtms	
1Sám 18:7	18:7	18:7	MT	tvtms	
1Sám 18:8	18:8	18:8	MT	tvtms	
1Sám 18:9	18:9	18:9	MT	tvtms	
1Sám 18:10		18:10	MT	szamlalas	
1Sám 18:11		18:11	MT	szamlalas	
1Sám 18:12	18:12	18:12	MT	tvtms	
1Sám 18:13	18:13	18:13	MT	tvtms	
1Sám 18:14	18:14	18:14	MT	tvtms	
1Sám 18:15	18:15	18:15	MT	tvtms	
1Sám 18:16	18:16	18:16	MT	tvtms	
1Sám 18:17		18:17	MT	szamlalas	
1Sám 18:18		18:18	MT	szamlalas	
1Sám 18:19		18:19	MT	szamlalas	
1Sám 18:20	18:20	18:20	MT	tvtms	
1Sám 18:21	18:21	18:21	MT	tvtms	
1Sám 18:22	18:22	18:22	MT	tvtms	
1Sám 18:23	18:23	18:23	MT	tvtms	
1Sám 18:24	18:24	18:24	MT	tvtms	
1Sám 18:25	18:25	18:25	MT	tvtms	
1Sám 18:26	18:26	18:26	MT	tvtms	
1Sám 18:27	18:27	18:27	MT	tvtms	
1Sám 18:28	18:28	18:28	MT	tvtms	
1Sám 18:29	18:29	18:29	MT	tvtms	
1Sám 18:30		18:30	MT	szamlalas	
1Sám 19:1	19:1		KJV	szamlalas	
1Sám 19:2	19:2		KJV	szamlalas	
1Sám 19:3	19:3		KJV	szamlalas	
1Sám 19:4	19:4		KJV	szamlalas	
1Sám 19:5	19:5		KJV	szamlalas	
1Sám 19:6	19:6		KJV	szamlalas	
1Sám 19:7	19:7		KJV	szamlalas	
1Sám 19:8	19:8		KJV	szamlalas	
1Sám 19:9	19:9		KJV	szamlalas	
1Sám 19:10	19:10		KJV	szamlalas	
1Sám 19:11	19:11		KJV	szamlalas	
1Sám 19:12	19:12		KJV	szamlalas	
1Sám 19:13	19:13		KJV	szamlalas	
1Sám 19:14	19:14		KJV	szamlalas	
1Sám 19:15	19:15		KJV	szamlalas	
1Sám 19:16	19:16		KJV	szamlalas	
1Sám 19:17	19:17		KJV	szamlalas	
1Sám 19:18	19:18		KJV	szamlalas	
1Sám 19:19	19:19		KJV	szamlalas	
1Sám 19:20	19:20		KJV	szamlalas	
1Sám 19:21	19:21		KJV	szamlalas	
1Sám 19:22	19:22		KJV	szamlalas	
1Sám 19:23	19:23		KJV	szamlalas	
1Sám 19:24	19:24		KJV	szamlalas	
1Sám 20:1	20:1	20:1	MT	tvtms	
1Sám 20:2	20:2	20:2	MT	tvtms	
1Sám 20:3	20:3	20:3	MT	tvtms	
1Sám 20:4	20:4	20:4	MT	tvtms	
1Sám 20:5	20:5	20:5	MT	tvtms	
1Sám 20:6	20:6	20:6	MT	tvtms	
1Sám 20:7	20:7	20:7	MT	tvtms	
1Sám 20:8	20:8	20:8	MT	tvtms	
1Sám 20:9	20:9	20:9	MT	tvtms	
1Sám 20:10	20:10	20:10	MT	tvtms	
1Sám 20:11	20:11	20:11	MT	tvtms	
1Sám 20:12	20:12	20:12	MT	tvtms	
1Sám 20:13	20:13	20:13	MT	tvtms	
1Sám 20:14	20:14	20:14	MT	tvtms	
1Sám 20:15	20:15	20:15	MT	tvtms	
1Sám 20:16	20:16	20:16	MT	tvtms	
1Sám 20:17	20:17	20:17	MT	tvtms	
1Sám 20:18	20:18	20:18	MT	tvtms	
1Sám 20:19	20:19	20:19	MT	tvtms	
1Sám 20:20	20:20	20:20	MT	tvtms	
1Sám 20:21	20:21	20:21	MT	tvtms	
1Sám 20:22	20:22	20:22	MT	tvtms	
1Sám 20:23	20:23	20:23	MT	tvtms	
1Sám 20:24	20:24	20:24	MT	tvtms	
1Sám 20:25	20:25	20:25	MT	tvtms	
1Sám 20:26	20:26	20:26	MT	tvtms	
1Sám 20:27	20:27	20:27	MT	tvtms	
1Sám 20:28	20:28	20:28	MT	tvtms	
1Sám 20:29	20:29	20:29	MT	tvtms	
1Sám 20:30	20:30	20:30	MT	tvtms	
1Sám 20:31	20:31	20:31	MT	tvtms	
1Sám 20:32	20:32	20:32	MT	tvtms	
1Sám 20:33	20:33	20:33	MT	tvtms	
1Sám 20:34	20:34	20:34	MT	tvtms	
1Sám 20:35	20:35	20:35	MT	tvtms	
1Sám 20:36	20:36	20:36	MT	tvtms	
1Sám 20:37	20:37	20:37	MT	tvtms	
1Sám 20:38	20:38	20:38	MT	tvtms	
1Sám 20:39	20:39	20:39	MT	tvtms	
1Sám 20:40	20:40	20:40	MT	tvtms	
1Sám 20:41	20:41	20:41	MT	tvtms	
1Sám 20:42	20:42	20:42	MT	tvtms	
1Sám 20:43		20:43	MT	szamlalas	
1Sám 21:1	21:1		KJV	szamlalas	
1Sám 21:2	21:2		KJV	szamlalas	
1Sám 21:3	21:3		KJV	szamlalas	
1Sám 21:4	21:4		KJV	szamlalas	
1Sám 21:5	21:5		KJV	szamlalas	
1Sám 21:6	21:6		KJV	szamlalas	
1Sám 21:7	21:7		KJV	szamlalas	
1Sám 21:8	21:8		KJV	szamlalas	
1Sám 21:9	21:9		KJV	szamlalas	
1Sám 21:10	21:10		KJV	szamlalas	
1Sám 21:11	21:11		KJV	szamlalas	
1Sám 21:12	21:12		KJV	szamlalas	
1Sám 21:13	21:13		KJV	szamlalas	
1Sám 21:14	21:14		KJV	szamlalas	
1Sám 21:15	21:15		KJV	szamlalas	
1Sám 22:1	22:1		KJV	szamlalas	
1Sám 22:2	22:2		KJV	szamlalas	
1Sám 22:3	22:3		KJV	szamlalas	
1Sám 22:4	22:4		KJV	szamlalas	
1Sám 22:5	22:5		KJV	szamlalas	
1Sám 22:6	22:6		KJV	szamlalas	
1Sám 22:7	22:7		KJV	szamlalas	
1Sám 22:8	22:8		KJV	szamlalas	
1Sám 22:9	22:9		KJV	szamlalas	
1Sám 22:10	22:10		KJV	szamlalas	
1Sám 22:11	22:11		KJV	szamlalas	
1Sám 22:12	22:12		KJV	szamlalas	
1Sám 22:13	22:13		KJV	szamlalas	
1Sám 22:14	22:14		KJV	szamlalas	
1Sám 22:15	22:15		KJV	szamlalas	
1Sám 22:16	22:16		KJV	szamlalas	
1Sám 22:17	22:17		KJV	szamlalas	
1Sám 22:18	22:18		KJV	szamlalas	
1Sám 22:19	22:19		KJV	szamlalas	
1Sám 22:20	22:20		KJV	szamlalas	
1Sám 22:21	22:21		KJV	szamlalas	
1Sám 22:22	22:22		KJV	szamlalas	
1Sám 22:23	22:23		KJV	szamlalas	
1Sám 23:1	23:1	23:1	MT	tvtms	
1Sám 23:2	23:2	23:2	MT	tvtms	
1Sám 23:3	23:3	23:3	MT	tvtms	
1Sám 23:4	23:4	23:4	MT	tvtms	
1Sám 23:5	23:5	23:5	MT	tvtms	
1Sám 23:6	23:6	23:6	MT	tvtms	
1Sám 23:7	23:7	23:7	MT	tvtms	
1Sám 23:8	23:8	23:8	MT	tvtms	
1Sám 23:9	23:9	23:9	MT	tvtms	
1Sám 23:10	23:10	23:10	MT	tvtms	
1Sám 23:11	23:11	23:11	MT	tvtms	
1Sám 23:12		23:12	MT	szamlalas	
